102.00 0.00061700 0.00006100 101.30685282 101.30685282 0.00034500
102.50 0.00061700 0.00006100 101.80685282 101.80685282 0.00034700
103.00 0.00064800 0.00006300 102.30685282 102.30685282 0.00038400
103.50 0.00061800 0.00006100 102.80685282 102.80685282 0.00034600
104.00 0.00061700 0.00006100 103.30685282 103.30685282 0.00034500
104.50 0.00062200 0.00006200 103.80685282 103.80685282 0.00034600
105.00 0.00061800 0.00006200 104.30685282 104.30685282 0.00034700
105.50 0.00079700 0.00006200 104.80685282 104.80685282 0.00034600
106.00 0.00069800 0.00006200 105.30685282 105.30685282 0.00044600
106.50 0.00081300 0.00006200 105.80685282 105.80685282 0.00045500
107.00 0.00066600 0.00007500 106.30685282 106.30685282 0.00035500
107.50 0.00063400 0.00006300 106.80685282 106.80685282 0.00035600
108.00 0.00063400 0.00006400 107.30685282 107.30685282 0.00035500
108.50 0.00062800 0.00006400 107.80685282 107.80685282 0.00034600
109.00 0.00060400 0.00006400 108.30685282 108.30685282 0.00034500
109.50 0.00060500 0.00006300 108.80685282 108.80685282 0.00035000
110.00 0.00062500 0.00006300 109.30685282 109.30685282 0.00035400
110.50 0.00063500 0.00006300 109.80685282 109.80685282 0.00035400
111.00 0.00063200 0.00006200 110.30685282 110.30685282 0.00035400
111.50 0.00063700 0.00006300 110.80685282 110.80685282 0.00035700
112.00 0.00063400 0.00006200 111.30685282 111.30685282 0.00034800
112.50 0.00061800 0.00006100 111.80685282 111.80685282 0.00034500
113.00 0.00062300 0.00006200 112.30685282 112.30685282 0.00034700
113.50 0.00065600 0.00006200 112.80685282 112.80685282 0.00034500
114.00 0.00061700 0.00006200 113.30685282 113.30685282 0.00035100
114.50 0.00061700 0.00006100 113.80685282 113.80685282 0.00034600
115.00 0.00061700 0.00006200 114.30685282 114.30685282 0.00038700
115.50 0.00061700 0.00006100 114.80685282 114.80685282 0.00035000
116.00 0.00061700 0.00006100 115.30685282 115.30685282 0.00034600
116.50 0.00061700 0.00007300 115.80685282 115.80685282 0.00032300
117.00 0.00078900 0.00009400 116.30685282 116.30685282 0.00048900
117.50 0.00067100 0.00005700 116.80685282 116.80685282 0.00032500
118.00 0.00057800 0.00005700 117.30685282 117.30685282 0.00032400
118.50 0.00069700 0.00010400 117.80685282 117.80685282 0.00032200
119.00 0.00057700 0.00005700 118.30685282 118.30685282 0.00032400
119.50 0.00057600 0.00005800 118.80685282 118.80685282 0.00032300
120.00 0.00057600 0.00006300 119.30685282 119.30685282 0.00032400
120.50 0.00057500 0.00005700 119.80685282 119.80685282 0.00032300
121.00 0.00057600 0.00005700 120.30685282 120.30685282 0.00032500
121.50 0.00065300 0.00006200 120.80685282 120.80685282 0.00035000
122.00 0.00061700 0.00006200 121.30685282 121.30685282 0.00034500
122.50 0.00061800 0.00006100 121.80685282 121.80685282 0.00034600
123.00 0.00062400 0.00006200 122.30685282 122.30685282 0.00034600
123.50 0.00061700 0.00006100 122.80685282 122.80685282 0.00034600
124.00 0.00061700 0.00006200 123.30685282 123.30685282 0.00035500
124.50 0.00062300 0.00006100 123.80685282 123.80685282 0.00034700
125.00 0.00061900 0.00006100 124.30685282 124.30685282 0.00034800
125.50 0.00062100 0.00006100 124.80685282 124.80685282 0.00040100
126.00 0.00083400 0.00011300 125.30685282 125.30685282 0.00048900
126.50 0.00072600 0.00006100 125.80685282 125.80685282 0.00042200
127.00 0.00063700 0.00006200 126.30685282 126.30685282 0.00034600
127.50 0.00061800 0.00006100 126.80685282 126.80685282 0.00034800
128.00 0.00063200 0.00006500 127.30685282 127.30685282 0.00036100
128.50 0.00061900 0.00006100 127.80685282 127.80685282 0.00035900
129.00 0.00064900 0.00006100 128.30685282 128.30685282 0.00034600
129.50 0.00061800 0.00006200 128.80685282 128.80685282 0.00034600
130.00 0.00061700 0.00006100 129.30685282 129.30685282 0.00034700
130.50 0.00065800 0.00006200 129.80685282 129.80685282 0.00034700
131.00 0.00071200 0.00007100 130.30685282 130.30685282 0.00036000
131.50 0.00061700 0.00006100 130.80685282 130.80685282 0.00034700
132.00 0.00061800 0.00006100 131.30685282 131.30685282 0.00034600
132.50 0.00061700 0.00006100 131.80685282 131.80685282 0.00034500
133.00 0.00061700 0.00006100 132.30685282 132.30685282 0.00034600
133.50 0.00070700 0.00006000 132.80685282 132.80685282 0.00034600
